"G_D_with" "G_with" "G_L_with" "L_with" "G_D_without" "G_without" "G_L_without" "L_without" "G_D_with.BH" "G_with.BH" "G_L_with.BH" "L_with.BH" "G_D_without.BH" "G_without.BH" "G_L_without.BH" "L_without.BH"
"Rv3692" -0.878649553090099 -1.66589882606814 -1.97640181097624 -0.385961414850602 -0.839482158430046 -1.93883845326148 -2.40733705880802 -0.428983396345494 1.3407902075746e-13 1.06248401651507e-26 3.67153615293216e-56 0.00169307031464757 5.87375113419561e-12 9.54787081934077e-27 1.18983718869134e-75 0.000507390371131819
"Rv3693" -1.15802566849211 -1.58765281423657 -1.86936942327961 -1.17659002377264 -1.15781473890637 -2.41437940554186 -2.2749209715677 -1.11597738271658 4.34772485676406e-17 4.21307252816343e-21 2.21603780145635e-39 7.87787412345058e-17 2.03144946104745e-16 1.10354258036221e-31 5.52724711650633e-54 3.36705517834253e-15
"Rv3694c" -0.164943831669059 -1.15786430224104 -0.309441593363209 0.207098898777738 -0.288040933233921 -1.89005497237176 -1.38104560034502 0.183313449077572 0.0989265774155134 2.94032013240733e-25 0.00213249747023542 0.042389448571192 0.00437911273716292 2.85733944243671e-48 4.76989188301087e-42 0.0724909615448973
"Rv3695" -0.123333514623356 -0.853172078410943 -0.536780885279983 0.197358401695623 -0.305668382524373 -1.55336941879378 -1.20698066666266 0.35016886813214 0.267201060968069 3.97959582800488e-10 2.2518360925951e-06 0.0861453250418478 0.00743910042446578 6.46473204384923e-20 3.88996074143657e-25 0.00188931138101643
"Rv3696c" -0.413421647623213 -0.750688233234485 -0.876334177948588 -0.0604058163787861 -0.613022715254444 -1.2611330319091 -1.78541648217039 0.0382598906842818 4.66272778765789e-07 3.53663571045493e-12 7.84973569973274e-24 0.505929793597248 1.05143479817129e-12 4.13824652703966e-21 1.97277500887451e-76 0.675716793507792
"Rv3697A" 0.373936413165143 -0.110066554426523 0.0337318514365159 0.443821402864514 0.764055508111712 -0.0950853628676193 -0.388477682548891 0.444054047606064 0.018907001328866 0.615346920453811 0.857242817446715 0.00937108247236853 2.76164681348976e-06 0.694950318157663 0.0426147345912192 0.0100763710964482
"Rv3697c" 0.787647178013915 0.87124047848804 -0.180440726006477 0.829703722112978 0.930133816606901 0.131034197902862 -0.887584359885846 0.848325699617873 1.49884088956126e-07 8.82071901862842e-08 0.252485426524155 6.66287836074966e-08 7.89429135686517e-10 0.486811288563515 2.01650998160729e-08 3.80498732008044e-08
"Rv3698" -1.04824455220984 -0.625262258482351 -0.0836913335747531 0.102864969412093 -0.775016306892998 -1.17799392660413 -1.53538209743829 0.240222808547301 2.54959106230295e-11 0.00116915789401912 0.633559704963824 0.54173857842819 1.32280508944164e-06 9.63282421401675e-08 1.32810259087777e-16 0.141634891623938
"Rv3699" 0.153743582166283 0.747446712773496 0.336250400042556 0.205532230341291 0.409805362552138 -0.224607613859413 -0.306719326729481 0.385563437503104 0.155521434945746 4.4803637432075e-11 0.00218154160166822 0.0695028818362967 0.000165235524926468 0.0934959630217718 0.00630416658022646 0.000526912186518461
"Rv3700c" -0.466394624811332 -0.402589945159763 -0.449070600209225 -0.445754027764686 -0.51748441888941 -0.840578422373329 -0.942960187135384 -0.513765428305191 0.00052528688756457 0.0133914533224891 0.00110209428296725 0.00144437029325032 0.000173268133360743 4.10179832241101e-06 1.79950566757809e-11 0.000253988974039462
"Rv3701c" -1.04989571011942 -0.790079990778529 -0.470185503917413 -0.374779689961595 -1.11557097009583 -1.18794506290615 -1.45475715187484 -0.512175233987365 2.01528996259274e-11 6.70667055320775e-06 0.00418432249802229 0.0212674633888109 2.60508941734015e-12 8.21225271326396e-10 6.83965167185518e-18 0.00154422339334463
"Rv3702c" -0.809495965571515 -0.373388405033415 -0.495267143899242 -0.319090678735516 -1.05278119894025 -0.5951893729377 -1.29513736540356 -0.390728323102709 2.86266167206693e-05 0.0879123993787877 0.0147870730638543 0.113567829614648 1.02097021687715e-07 0.0103205789875728 3.78641987026095e-10 0.0524415516723118
"Rv3703c" -0.980272250864892 -0.296434974743511 -0.505887434044394 -0.962763917891099 -1.21401904164617 -0.993115447124745 -0.755634586493125 -1.05896131608728 3.49144991343024e-07 0.159665614801227 0.011084853701779 1.07377825166421e-06 5.44829989687946e-10 1.00090111273903e-05 0.000147597155865925 8.05168261341619e-08
"Rv3704c" -0.0284454172098454 0.563422500477639 0.224320168448719 -0.0886948075250668 -0.0708585231460835 0.199339606382607 0.084764015401705 -0.141236765187966 0.840296010317648 8.71202745899198e-05 0.109750735829948 0.541895867380769 0.61539126463662 0.188240231404688 0.554833455679223 0.325747995565856
"Rv3705A" 0.390181972367272 0.612236776221569 -0.548659975982818 1.19721557937579 0.725645736446362 0.813967068334522 0.00672837219752093 1.28370342947058 0.00837739629466934 0.000707840976249782 0.000291644661175962 2.92586593037351e-17 1.34361115825537e-06 3.03718162186611e-05 0.966364762859031 3.29371495952492e-19
"Rv3705c" 0.194589617608373 0.948336264110997 0.971029808557428 1.00009760017591 0.545537463085494 0.971564995451558 1.30183736938732 1.16160031331164 0.210407146419266 5.73358324014488e-09 3.23464229801036e-10 5.39202902145507e-11 0.000438025760265254 7.25910004194816e-09 1.65056599978295e-17 2.27616759226973e-14
"Rv3706c" -0.554577985330911 -1.08630221117829 -1.57869652553302 -0.175476354872974 -0.465602978565444 -0.461925020945843 -1.25202562933116 -0.186971524889801 0.00213590947801516 5.62079936156633e-06 1.75985408453901e-16 0.343044054818875 0.0138086775859778 0.0507815118855632 1.64098652486231e-10 0.313139692350434
"Rv3707c" -1.58800089583967 -0.244979808021675 -0.284004043998583 -1.67047759574434 -1.6072196612658 -0.839205105785909 -0.499960458378265 -1.70014835918357 1.04174269377041e-21 0.198037214405242 0.097744418257686 3.33507165322351e-21 2.7179232812102e-21 0.000100224466189994 0.00344415080465422 1.42825055142457e-21
"Rv3708c" -1.20679992098807 -0.150107609469034 -0.420341319316002 -1.53477305974653 -1.28357582603698 -1.60893335900423 -1.61561867431041 -1.69553858974541 3.37307199716322e-27 0.221518339287817 0.000230571363637623 1.62099935327776e-39 6.34634910038557e-30 3.58556667510379e-31 1.66359793631308e-44 1.40859295067416e-47
"Rv3709c" -1.31801115818621 -0.499054098636979 -0.139798471258888 -1.79216597428166 -1.68013981182001 -1.81209937635829 -1.23956254971584 -1.77587265340212 8.9896667883885e-32 2.56104503423403e-05 0.230902546865031 1.35513553935602e-54 7.0165789961399e-50 9.85832019944073e-45 3.29054383061924e-27 1.80760370668485e-53
"Rv3710" 0.837641760876824 1.26578135310402 1.38838387632007 0.202200737527071 1.04121999658653 0.822871592891199 0.932586785687144 0.176914114148605 1.37796428160618e-14 1.57086153548976e-30 1.85994234340653e-37 0.0731867181597108 8.20816180183781e-22 2.27788429158635e-13 1.14813272872168e-17 0.117337982934522
"Rv3711c" -0.675688485178005 -0.616987641202571 -0.909776090805545 -0.828571615438678 -0.979603000542952 -1.1519685618285 -0.500230427826629 -1.02257755202928 1.38320762680861e-08 9.73621488003853e-07 4.28178392121606e-14 7.2903581297427e-12 2.211906571231e-16 5.94495137248235e-18 3.41207015753219e-05 3.15916688314679e-17
"Rv3712" 0.183025027287713 -0.706966312256402 -1.14249205099475 -0.417176172632269 -0.45345535392756 -0.602745608398446 -0.686996984196844 -0.356979012798012 0.341858524704803 0.00225130531268381 1.75983937221849e-09 0.0418952871560561 0.0238511040530386 0.0202441703114461 0.000337457343359788 0.0830940533924399
"Rv3713" -0.0331816584678801 -0.62248718876532 -1.38943214987534 -0.153957359057406 -0.540871936015118 -0.693550847619149 0.149679560360113 -0.0745569795349955 0.857275743754114 0.00349709166751649 8.60070690309761e-15 0.433857224208129 0.00354488483130616 0.00360075768716842 0.401684507400932 0.708082099002237
"Rv3714c" -0.882822357589102 -0.620357550085426 -0.777736953065039 -1.03128118942837 -0.754102415866364 -0.412115715290209 1.87433532452117 -0.801987598615062 2.400303116785e-11 0.000631830966638995 4.1793868219635e-08 7.85493559416996e-13 3.62587271185706e-08 0.0346548308453737 2.46831518176556e-47 3.70051052840262e-08
"Rv3715c" 1.20460371777046 0.171546147451865 -0.383917661758582 0.957279832395673 0.96821329315644 0.169795090121905 0.165934143567635 1.05994104188362 5.65643983825157e-20 0.245494752676897 0.00462701063337998 6.15701397477814e-13 3.62294628510293e-13 0.265964480117962 0.222558384136821 1.61045453831929e-15
"Rv3716c" 0.935512552263107 -0.0826088424608505 -0.21812035745372 0.517593286641115 0.66764509884863 0.134679768002552 0.540314670780544 0.263525117726027 4.80148572996313e-18 0.534459977019113 0.053750971659758 3.64882361209283e-06 2.17545231500189e-09 0.31885464628415 6.90397284041703e-07 0.0203131750259
"Rv3717" -0.743226284313836 -1.42722957681597 -2.53177149524763 -0.261979115888477 -1.05916950633701 -1.73125093027648 -2.98832223919416 -0.493767378697694 7.49350613463764e-06 3.6295877559728e-13 1.4091187141114e-47 0.128369519039525 3.5836708395743e-10 1.11770518884931e-15 3.33706267287889e-62 0.00366668608326071
"Rv3718c" -0.542621089252664 -1.03795907791471 -1.14782560437062 0.186482177970575 -0.975758527138401 -1.37163525445422 -1.18106049157051 -0.147229913393308 0.00016139851452828 2.93467269945809e-05 2.03662828981558e-13 0.22905232306773 1.2055896828104e-09 1.8013760073986e-05 6.65873631442303e-14 0.367381805034521
"Rv3719" 0.544650620340096 1.22233296571973 1.86319950971075 1.06006325098114 0.814600478921178 0.925575927426212 1.05668008907522 0.977665896664513 0.000103138851541673 3.46317503895387e-18 1.8062145990443e-41 2.74294819218404e-14 5.34902005689265e-09 9.30072337846005e-11 2.87278321901833e-14 2.42905749268592e-12
"Rv3720" 0.822922252829076 0.844084761763705 1.45856024054426 0.972331768407543 1.08756803825094 0.76967392531512 0.810209985695521 1.01035943503745 1.63118249712636e-07 1.3081342323307e-07 1.06262395121394e-20 6.87542614828152e-10 4.73311453416455e-12 2.01511612378259e-06 2.87618522408444e-07 1.47208230573498e-10
"Rv3721c" -0.0696820412455959 -0.133250440957386 0.303117900188335 -0.574144982964906 -0.170806314174858 0.131882387041036 0.625801453841901 -0.527622759830635 0.46162146913442 0.222856784800783 0.00131650634585205 1.15492937864916e-08 0.080761155595881 0.244762441075609 1.44304234126786e-11 1.58108730170031e-07
"Rv3722c" 0.98416336602561 0.12263136789618 -0.468597287991802 0.345702474698292 0.95655825186017 -0.311170531999011 -0.471278820356138 0.344410286993322 2.88890131753293e-14 0.378546418413534 0.000368273518469996 0.0094200642214463 1.81438884597123e-13 0.0247107069223425 0.000328805377351438 0.00957882092896742
"Rv3723" 1.06398714630807 0.615530098021931 0.615603825086309 0.225171335752719 0.789778334680233 -0.062912032693445 -0.189846405630082 -0.0129194502267944 4.25522353875394e-20 3.30413877680306e-07 1.12939050106191e-07 0.067065281780874 1.82598187538064e-11 0.642746645936625 0.111227497700801 0.922304214193068
"Rv3725" -0.269782680888352 -0.81041732271869 -0.432770782941097 -0.66897863700309 -0.203995641373967 -0.4390918303788 -0.300500944199095 -0.704313986890078 0.00526509778606194 2.81696874072759e-13 6.55907535696458e-06 2.05815439051436e-11 0.0383542630324604 0.000111526573770747 0.00174902121301169 2.15099708487997e-12
"Rv3726" 0.398066179501693 -0.561644028153806 -1.1273468538223 0.355530601964114 0.216314906493246 -1.12123195338085 -1.15413859410584 0.257503313528267 0.00693604203125863 0.000356288663111006 1.53754738718871e-14 0.0169172039051921 0.149458821862789 2.82749776544056e-11 4.66635837363382e-15 0.0864102865499573
"Rv3727" -1.12619990016579 -1.29291533263179 -1.23235563800295 -1.16427342183793 -1.19573136346095 -1.27175765453875 -1.31521095182875 -1.05800651711569 9.98650183078776e-08 7.4259729436748e-09 1.23314543929623e-08 5.49330783459436e-08 2.56778124257622e-08 3.04463940288251e-08 1.42520705284717e-09 8.26213508234051e-07
"Rv3728" -1.85746984818236 -1.43515057645973 -0.697513171978299 -2.42898789980301 -1.62871135138254 -1.38110142721274 -0.227721630332564 -2.66696239157695 1.28459403295368e-07 0.000100795523239624 0.0561650023658761 2.57191529382173e-11 6.26472302058343e-06 0.000303550006014558 0.547398140388303 6.15057208560911e-13
"Rv3729" -0.201824972094964 0.591949349888931 0.419158600293451 0.51576207023917 0.227077743910444 0.858318893636098 0.677136078527061 0.618991640696647 0.203593747005414 0.000324968659419058 0.00866198872914692 0.00108340644291866 0.155008524772488 2.1851714143509e-07 1.72250690089912e-05 8.32491691776708e-05
"Rv3730c" -0.784584832429575 -0.9725294369346 -0.699620676691158 -0.400842131935153 -0.938035941330212 -0.736268485193939 -0.732285294494555 -0.516479775310284 1.15242403291677e-12 3.60282825716851e-09 9.71285944522639e-09 0.000823304756893644 4.06055367733006e-15 2.95593841542359e-05 1.70461238778486e-09 1.64496248941917e-05
"Rv3731" -0.017016591972837 -0.189883936805678 -0.0227487102367885 -0.0384092465060186 0.117911189987 -0.336071471694454 -0.0323081507682506 0.357907443275499 0.888877871395762 0.303294585553268 0.870277857401652 0.784311008335806 0.343491360287255 0.119195116858809 0.81758833056745 0.00574667277772161
"Rv3732" -0.157021152240475 0.243753255935696 0.192132802739326 0.758680047148411 0.0260706821639453 -0.0397854359278308 -0.218789310835117 0.695554192032926 0.107091176543988 0.0356005065785985 0.0582853880439118 6.83600614205502e-15 0.796049460365409 0.768682985218359 0.0343355582969827 1.21083811348414e-12
"Rv3733c" 0.856211249095479 1.04378029934913 0.733802391323038 2.52294759182132 1.67585136232193 1.23377857883689 0.509712863355297 2.42879934417863 3.29954336620407e-07 4.26908673765381e-09 2.05025265039387e-05 8.4688029877427e-52 1.38769052140216e-23 8.48861894880644e-12 0.00334197802266937 5.60751369894384e-48
"Rv3734c" 1.33707159030371 1.18922133803013 0.830123147481675 2.81004224309127 2.33232905611869 1.17458212880108 0.915463781581995 2.81664460917098 2.26299671774238e-17 2.01642840064043e-13 2.11812188319495e-07 3.77354410041918e-71 2.88631001037173e-49 8.55360035569456e-13 1.04011167680849e-08 3.68420046602972e-71
"Rv3735" 0.762712480890355 0.876662836952161 1.14609440520543 1.13732735970985 1.59578791449132 1.90380781327118 1.10679471530994 0.900062914398701 0.00026009470809413 5.47789677226046e-05 4.63199366152808e-08 6.66937710572872e-08 1.9835187522309e-14 5.12969547892289e-19 1.5455859540476e-07 2.19408214371162e-05
"Rv3736" 1.00084009898167 1.36157765739634 1.59262337450726 0.958467317060789 1.48711347700699 1.61893073801558 1.63166658509998 0.962865446947148 1.2008196411785e-17 2.47059547432925e-26 9.79620703100081e-43 3.66942521423682e-15 4.77370208830256e-37 2.15944473455407e-35 7.56678373248671e-45 3.48140216493721e-15
"Rv3737" -0.991784432207183 -0.426184580512559 -0.564984679880299 -0.854963037943533 -0.846239850060654 -0.0639114985231775 -0.154435186111868 -0.883492349532723 1.65352259415587e-20 0.00106055480728287 2.49326001012699e-07 7.17919431196167e-14 1.35092677212754e-14 0.645543903066522 0.165393668745076 2.43817897073568e-14
"Rv3738c" -0.594681117772164 0.166700728998003 -0.428883916702865 -0.396924879471545 -1.16432390969074 0.21646347686785 -0.0169482160791271 -0.416533421852621 4.17524422442293e-10 0.180436752032887 2.57243903111911e-05 0.000239261448154776 1.05766308652388e-28 0.10140525599236 0.875611145902352 0.000134600435750234
"Rv3739c" -1.18069339345242 0.430943351830681 -0.476679541555928 -0.795516536762927 -1.81462112181322 0.486441791772443 -0.353819187556595 -0.670890063851537 3.21928641833872e-13 0.0510584392672884 0.0063256009238818 0.000134847850226759 1.29651344388405e-21 0.0355447105589661 0.0380582873963466 0.00114821947408244
"Rv3740c" -0.8025418437653 0.712482894009356 0.0726007743171808 -0.719057910797586 -1.01461475115499 1.36362897061119 1.00796316569814 -0.569050445461596 1.99160016428227e-07 1.00916520879569e-05 0.656896760581365 5.32797341136265e-06 8.44623987920022e-11 5.30533056586577e-18 6.04467396646819e-11 0.000334053654385602
"Rv3741c" -2.37877471555924 -0.127345081770974 -0.637716808968817 -1.06819561459617 -2.60926724135513 1.58229607967716 0.333616892264329 -0.965713284610692 4.92920064051372e-22 0.646130388780555 0.0110170885536451 1.44354174143007e-05 4.07405887116696e-24 1.68955173750263e-10 0.180896618883196 9.39589101749977e-05
"Rv3742c" -1.17555774931253 0.419602846413114 0.269083173927854 0.0705089952736583 -1.18901513775405 1.98537781984324 0.752052014100999 -0.269943368695122 1.35532348674131e-10 0.0360069401025467 0.157634636814738 0.720349345344647 2.19234220009385e-10 1.23219797695565e-26 5.04364997142894e-05 0.158024410300378
"Rv3743c" -0.660481594334326 0.281030657540188 0.660303215051344 -0.510826244230983 -0.186765492219009 2.12649082020239 1.43789456877992 -0.91008223793816 5.833987724991e-06 0.155546212183814 1.87877224664217e-05 0.00156087525305148 0.214552418257297 2.24117771697939e-39 1.38161907659278e-22 6.73333881757408e-08
"Rv3744" 0.34516198183214 1.26221602423877 0.699345552121797 0.447177089991503 0.0925704831087206 1.59393583424722 1.1285856082596 0.307582957061777 0.0227119218081452 7.55980170022315e-14 7.28872942813075e-06 0.00471638777092475 0.555282806306859 4.12042562802984e-21 1.02254964788728e-13 0.0550458672047948
"Rv3745c" 1.08080876265246 2.69916323987723 2.01895147837254 1.40717424302257 1.79483033966927 3.63688496879289 3.30269970957526 1.06195925922844 2.36489965422585e-08 4.53594925933062e-30 3.82649160394188e-22 1.22668435218057e-10 2.46200661215797e-20 3.11189055806538e-58 7.51074374195402e-62 1.26690515969958e-06
