"Iron_effect_in_EXP_G_D.lfcSE_shrunken" "Iron_effect_in_EXP_G.lfcSE_shrunken" "Iron_effect_in_EXP_G_L.lfcSE_shrunken" "Iron_effect_in_EXP_L.lfcSE_shrunken" "Iron_effect_in_STAT_G_D.lfcSE_shrunken" "Iron_effect_in_STAT_G.lfcSE_shrunken" "Iron_effect_in_STAT_G_L.lfcSE_shrunken" "Iron_effect_in_STAT_L.lfcSE_shrunken" "Phase_effects_with_Fe_G_D.lfcSE_shrunken" "Phase_effects_with_Fe_G.lfcSE_shrunken" "Phase_effects_with_Fe_G_L.lfcSE_shrunken" "Phase_effects_with_Fe_L.lfcSE_shrunken" "Phase_effects_without_Fe_G_D.lfcSE_shrunken" "Phase_effects_without_Fe_G.lfcSE_shrunken" "Phase_effects_without_Fe_G_L.lfcSE_shrunken" "Phase_effects_without_Fe_L.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_D.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_L.lfcSE_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_L.lfcSE_shrunken"
"Rv2551c" 0.0061456826313521 0.0098671020100394 0.0161670478870269 0.0299882842940055 0.230589970894323 0.232223102206393 0.201581051626523 0.284992728822738 0.218448557665854 0.23495412177236 0.214160929902312 0.23056433602583 0.235498189787964 0.25060210643196 0.217575625230929 0.26275906806917 0.288273643700589 0.276273855621075 0.26397387379611 0.358221831940231
"Rv2552c" 0.00614442212453319 0.00695375285070576 0.00703954922132932 0.0164929844596982 0.167898517976071 0.20373353695584 0.16955011381295 0.0588881040192123 0.177415109296109 0.193497478913366 0.177581025800236 0.186354319106839 0.181406207890385 0.191645303759516 0.178296419109502 0.188362904298076 0.215332535389724 0.260919712390124 0.22496602900305 0.0587396968009512
"Rv2553c" 0.00614293049841223 0.00656154075591306 0.0060679522772429 0.0144595222850136 0.13968028909438 0.155147706808344 0.144420414059589 0.0552480892786885 0.148069315588665 0.15214120837599 0.146225146675435 0.14973431983455 0.148704737143951 0.149323810239742 0.149484611892108 0.150045497729565 0.183644996890125 0.2102057704056 0.195777978279759 0.0246466521057907
"Rv2554c" 0.00614537238101246 0.00727114961044813 0.00887207321936041 0.0109340199737885 0.182773606522374 0.218478698017775 0.19063842499288 0.0748296904687331 0.202053067165255 0.209186970488651 0.203223020082491 0.208887175827633 0.203841407512212 0.209608156934506 0.202858418654097 0.211208839157164 0.230819632106046 0.292088588663679 0.249662509023393 0.0439922193668097
"Rv2555c" 0.00613731848516172 0.00610380425569752 0.00574065593014378 0.00629676848174804 0.100496471810167 0.104496388879916 0.101475592365644 0.0301285118574424 0.103313817038709 0.103940717929591 0.103246491254909 0.103388275431637 0.103005985481434 0.104846124113164 0.103444335294716 0.1034370691407 0.136687963002458 0.145589607737341 0.140538098279441 0.0161841448579318
"Rv2556c" 0.00613716121413592 0.0064340436717258 0.00546216754779389 0.00637862027776733 0.100059287666877 0.116697648398303 0.102369204492803 0.037097353397204 0.104032464745994 0.109075691871933 0.103411143667531 0.104863791627787 0.104584895677083 0.110622284286501 0.103480350698372 0.105209079319498 0.135492341921412 0.15409072586042 0.140003254409328 0.0202080792404157
"Rv2557" 0.00614289582726899 0.00639946512142997 0.00619946626151321 0.0187186324545223 0.146891994612211 0.142499454060606 0.140559624170136 0.0445815772312959 0.146939098016422 0.147473986855623 0.147049137035958 0.14790859852891 0.147124220296097 0.14786432480164 0.147140830583056 0.147154382996612 0.213799761774149 0.189016229442499 0.190840446776229 0.030634102878829
"Rv2558" 0.00614352118165765 0.00680898075117084 0.0063378615927841 0.0356875018134023 0.155370795046047 0.155873276048699 0.146127667126186 0.0557263751735967 0.157111961851615 0.156487734733509 0.155315304562616 0.157136959035983 0.156197758195421 0.154694135743984 0.155132310272195 0.156042502472187 0.228536518206137 0.224749891716308 0.198958322958271 0.0345234131237509
"Rv2559c" 0.0061425114083727 0.0080188552659203 0.010663198043601 0.00822803186410202 0.137959375400025 0.143326347797469 0.131899888540709 0.0398062954667994 0.139799525273742 0.143211530212414 0.137958557089091 0.140572757907147 0.140180125645436 0.142560007555367 0.138411075396383 0.140732639798602 0.202842536400547 0.201066533949199 0.18509456347293 0.0239867227156808
"Rv2560" 0.00614425482856559 0.00686267891737379 0.0132723179641284 0.00938456848652888 0.15904090669744 0.222903051007861 0.172054810029933 0.0763658797982073 0.168226855410854 0.206930353677027 0.171285041978492 0.171183331083734 0.17274811319256 0.219442564442328 0.174053101491345 0.172978795957045 0.206674696825665 0.256456371390824 0.218534222471792 0.0362784113257674
"Rv2561" 0.00614477421524639 0.00684519450666591 0.00694333293739046 0.00991794007264644 0.171407030313056 0.218820050933339 0.184602470277985 0.0635038043808452 0.182815184225592 0.205589837036054 0.185926833433045 0.186858856541001 0.188728489044406 0.215635813345339 0.190403059043662 0.186311838807997 0.219085629439439 0.251668334244153 0.237271791517837 0.0346716528255013
"Rv2563" 0.00614243489150863 0.0063456394840249 0.00600824683357599 0.00784494595725986 0.147307677443532 0.238308611953961 0.162414257526715 0.0682950952271201 0.138465058156189 0.189761367789903 0.154986322311789 0.149083905277005 0.15201579994218 0.229516252858872 0.155921724330843 0.148107650660406 0.189455572897841 0.264096008579877 0.200222354790717 0.039333135280895
"Rv2564" 0.00614530371330702 0.00723594796240817 0.00776257020358047 0.0108978489649229 0.204544656747261 0.288380131752315 0.216132276311393 0.154502868435703 0.193071385695027 0.246327818488176 0.209970660068595 0.205045003154466 0.210204742468638 0.294307455552352 0.218121532404076 0.203108023856797 0.260067156760365 0.309976257916138 0.265502648054122 0.10360927614083
"Rv2565" 0.00613321319130273 0.00600854728633757 0.00566523898458304 0.00581729109748751 0.0888618611951713 0.117566412746735 0.0943384623334479 0.0586576609008362 0.0887971250992552 0.0972021117756556 0.0896446379576022 0.0901264853254796 0.0903279758609753 0.110810875205725 0.0927620489311277 0.0906447706212777 0.120105120819131 0.146382065035522 0.127666813252003 0.0216375483537926
"Rv2566" 0.00613959332565528 0.00614206145959081 0.00579666006219108 0.00725404545199745 0.118994609573494 0.16189695589084 0.121050649629779 0.039264661998942 0.117564942057611 0.143655379965742 0.118873657893349 0.12394034511717 0.121996959969459 0.153764441289269 0.120574565351562 0.124096056907494 0.155787658217474 0.182350760463156 0.160514166490128 0.0226185021960032
"Rv2567" 0.00613358223685067 0.00609212443120564 0.00654793225666977 0.00594219877580958 0.0927163630314517 0.158998660896758 0.110254309174812 0.0598862955852841 0.0902871425476843 0.118201918493013 0.098904340318316 0.0935874690334933 0.0933082379366926 0.144149858916488 0.103563430624496 0.0944073992213209 0.124344327319643 0.181871306867102 0.140280523370434 0.0204773301478221
"Rv2568c" 0.00613871049867687 0.00622431823308268 0.00535279032741573 0.00640376811947658 0.116802195068776 0.214583458723469 0.134714499334733 0.0769411000170871 0.107860694841633 0.168971897830085 0.122946409524608 0.117749121496422 0.121318091413034 0.202156854789884 0.124634881044497 0.12055367827773 0.151305407271889 0.230118539044707 0.164496019535221 0.0322842649164362
"Rv2569c" 0.0061414796106416 0.00617774714163183 0.00542870394224908 0.00986365915381972 0.121573169103052 0.189569552580416 0.128517977093102 0.0420278723175717 0.126028385604447 0.163883455076465 0.123414390464283 0.131441610691374 0.132459705226632 0.173698997129567 0.125475666327735 0.132240210574535 0.165657745540261 0.213108395922665 0.165790268220381 0.0309020845756953
"Rv2570" 0.00614567566796292 0.00730343777126674 0.00758345359566941 0.0141751881623047 0.187874891191378 0.235481831983779 0.180122734620753 0.0599833342004401 0.203863517018234 0.229117705646075 0.197485953578454 0.223332704387761 0.206363678111282 0.208571257187896 0.197123151948865 0.222319276739651 0.26676894767051 0.327339190286659 0.244777816652593 0.0401314678613873
"Rv2571c" 0.00614245342290896 0.00627690089679745 0.00673688501414238 0.0148791417973999 0.135848328527841 0.205519214653537 0.139357833863264 0.0471208326911909 0.140446321269107 0.181193316449549 0.13929399085179 0.153261445993311 0.144951219238563 0.183944345636005 0.137092547153008 0.154537179696807 0.178494403210464 0.231935477883544 0.183965818242123 0.035884994561778
"Rv2572c" 0.00613785264612993 0.00659043048868142 0.00690170157768093 0.00702024015078971 0.107408472981905 0.136146570475552 0.104233228967835 0.0345618334638241 0.105333286262561 0.121290914350576 0.10493976157761 0.111991472689469 0.107459071384682 0.122595929429676 0.103816973991288 0.112376294512875 0.14723954568534 0.170717195195358 0.142123513799384 0.019436855063637
"Rv2573" 0.00614456735573512 0.00754036755767441 0.00694398722156586 0.0112172964965999 0.205293766093457 0.359008300302618 0.196749959108917 0.0748109797230682 0.18967604174594 0.257968276713558 0.182003873994791 0.238543446168954 0.219656610729531 0.370084184781568 0.195057238541425 0.249137430115251 0.24325804714954 0.387847247411178 0.240330046649709 0.0560495526544606
"Rv2574" 0.00614066384663224 0.00618553898640376 0.0059639304022842 0.00779060105880354 0.13274787877021 0.233468692822848 0.143436447589107 0.0488701849476086 0.127115115737922 0.180014994702103 0.132528551210143 0.146647738775995 0.135595629331283 0.221615208014259 0.138489155200958 0.146539589721323 0.171012214330843 0.253213667812268 0.184894100771707 0.0288262817105055
"Rv2575" 0.00613633672277465 0.00617062972724981 0.00555996896402331 0.0068115344602917 0.0978614025853545 0.13123969954022 0.102722380185139 0.0569299257004043 0.0998745369298741 0.106865997536464 0.0997301820227186 0.105433231536553 0.100610235106048 0.123791025220938 0.101309484168609 0.10499587409656 0.132014696592327 0.161944558679232 0.142311953739144 0.0365782353945384
"Rv2576c" 0.00614203953351881 0.00682004957081584 0.00584815606887687 0.00757406891926735 0.130486180556243 0.148028087987608 0.140628529836903 0.0408766767710525 0.137188781859326 0.140115857835279 0.137645466408449 0.139534353311972 0.134173033497015 0.148064025522269 0.139068050445464 0.139674321974474 0.17341323068969 0.198776517630366 0.196136326903096 0.0221972381598893
"Rv2577" 0.00614431890383273 0.00701863182184954 0.00781539467634966 0.00943378469008144 0.154495588014863 0.224924167511961 0.161072156798623 0.0541768248124609 0.166549626860068 0.208842528050861 0.162035631349407 0.178241133592647 0.172814737204897 0.227484154353795 0.165721597134858 0.177774965374703 0.203455665362104 0.247067243876809 0.210096563930617 0.0298878620062978
"Rv2578c" 0.0061436878205677 0.00678730115931974 0.00662067709178323 0.0121421193972134 0.167551290456122 0.245026414751375 0.181465270627918 0.167062291313377 0.167541509781937 0.216362890951133 0.1825401014599 0.186532095995574 0.170771579655851 0.22576067139468 0.183504305865928 0.198521307681099 0.221832841496411 0.284113395403283 0.229079488965142 0.0644285644713379
"Rv2579" 0.00613894559554618 0.00615047127111755 0.00562427788525419 0.00930178596871888 0.116801613779535 0.163478908277337 0.128150937653885 0.0378645746775271 0.11504578547848 0.144424793502849 0.122652401540442 0.122451499323126 0.118454568918815 0.155959029923619 0.124372830467112 0.123240784464988 0.152233206511891 0.18273710862826 0.164821327887737 0.0231210941172118
"Rv2580c" 0.00614027196433043 0.00617871387405842 0.00553419205523852 0.00989636664827946 0.117662265757187 0.135312315832165 0.125476345318578 0.0404695242228091 0.12119385280224 0.129342260672473 0.122689878867009 0.126557301230411 0.122438973814437 0.128534676582489 0.123919440100509 0.12715136929253 0.156833721996305 0.179611588429968 0.173853448666486 0.0313121504822479
"Rv2581c" 0.0061419076312029 0.00633236602438508 0.00601194210043279 0.0087940298253084 0.130398080550569 0.152059842722117 0.139652801809159 0.0430169990442892 0.136067432210071 0.146935535522162 0.13735693673978 0.1417521187563 0.138135297453077 0.145540534110451 0.139464157460976 0.141873223126494 0.172614507994971 0.197633101787735 0.192129604249019 0.0274066507157646
"Rv2582" 0.00614512690256715 0.0105746529734455 0.0140978791659075 0.0120007141948837 0.175521162884979 0.215634329955336 0.198470378090236 0.0587138011023682 0.191446702769322 0.213104369555314 0.191472757153981 0.19494118938377 0.194404603684786 0.216183520660349 0.195192553898269 0.195828785531745 0.223043157723131 0.275092261331879 0.257831380830568 0.0325237165680568
"Rv2583c" 0.00613967238434487 0.00623176075001876 0.00544248998138492 0.00767176901885809 0.112733456405914 0.119562542251521 0.115610130079483 0.0359917233158735 0.116094283072438 0.118704858840399 0.116409213583319 0.116666005127356 0.11646548941325 0.118608760450178 0.11677271552054 0.116693255310541 0.152864971670052 0.164189634619708 0.160605365426278 0.0182553248315236
"Rv2584c" 0.00614000192926309 0.00616088072225293 0.00587374881851831 0.0798919956538721 0.115394759166608 0.130543422597942 0.118076258479951 0.14751925820933 0.120464043173696 0.126089744097059 0.119155151595926 0.118976784951994 0.119511099370475 0.124142652257908 0.118583105498763 0.118645286370524 0.15468804105202 0.172788974854304 0.163671426355448 0.0184197989725986
"Rv2585c" 0.00614095685060553 0.00677607539866445 0.00562302563904565 0.0101443757496664 0.122726457647128 0.14680193153901 0.126771235620716 0.0457932604090789 0.126808000012288 0.13900735830436 0.128594059187378 0.128383800958221 0.12813010682392 0.143291689212705 0.128799862323258 0.128767739513158 0.162732095446769 0.189840073223111 0.170523487485813 0.0204735839732126
"Rv2586c" 0.00613723012170189 0.00709304780816459 0.00526356323348159 0.00940828187459933 0.100082987238476 0.112201020208271 0.102381673465009 0.042083417230042 0.101616779075607 0.107972216965832 0.103932253040013 0.103403478528947 0.103792379060564 0.108228833221733 0.103875373351431 0.103597855375795 0.135717393648381 0.15217976518736 0.14012386168038 0.016044269549723
"Rv2587c" 0.00613798321343292 0.00790218170175273 0.00736908646097587 0.0164425016073063 0.105223730695514 0.11653757396791 0.105680807969246 0.11453256237111 0.10647583472847 0.112865452446374 0.107156754428933 0.107240307345031 0.107546839083857 0.116302974425992 0.10757219519484 0.107600929469661 0.14375518879357 0.147044112339105 0.14478647771991 0.018282866558362
"Rv2588c" 0.00614198887056029 0.00653543543602261 0.00600589702816581 0.00834477784667005 0.132306968780597 0.157918106019736 0.140814119581172 0.0399349525958116 0.136755846937532 0.150213764385018 0.141448235541782 0.137095007825061 0.138728841599313 0.153596475709908 0.140435470788798 0.137255731887526 0.17503285258599 0.202312580782132 0.188461899459879 0.0226031727192581
"Rv2589" 0.00613455366963714 0.00606906073512012 0.00512790783923836 0.00632594409737759 0.0933709539067917 0.116297874883938 0.0958719160986893 0.132104531047557 0.0928259503497111 0.103087262889699 0.0947566002500601 0.0977262119891535 0.0947807846486744 0.110690282947496 0.0954111127006885 0.0995470379809211 0.126431910682819 0.144557736806715 0.129521908018127 0.129750646270509
"Rv2590" 0.00614619081859972 0.00764300560179928 0.0113907452021389 0.0145988018756944 0.22413511773445 0.222142616800148 0.243293968515368 0.0638030088390424 0.239233984123343 0.242741770910078 0.237346912710921 0.237304897521743 0.238763429512264 0.244061692250414 0.24085336849714 0.237732232836005 0.272534023684184 0.287504933406714 0.316313322797998 0.0499021826296214
"Rv2591" 0.00614684897311613 0.00991725092222339 0.0110416739087768 0.0190464229669349 0.245868090345938 0.316350516395071 0.273706272734682 0.0689085243022356 0.299196824565824 0.299361659355691 0.299813301534813 0.28992570635486 0.304536835035711 0.300166742165474 0.297442867038384 0.291020179252974 0.297182186741273 0.439820135736368 0.343312847704761 0.0541039809213155
"Rv2592c" 0.00614464581847513 0.00727559752929223 0.00811351579488917 0.00972478497825826 0.19842978248277 0.242806209545037 0.190241277738771 0.0827690880373745 0.182219042037858 0.234077821605611 0.194482227170478 0.191930861341707 0.190011168202123 0.25004935725629 0.192210993905101 0.194911172925576 0.2824989610686 0.270665715622594 0.245090887979341 0.0468049635962133
"Rv2593c" 0.00614437826591142 0.00689988016284534 0.0129989295593757 0.00937622310228745 0.205407125827222 0.345185930634235 0.220248426129885 0.187086259020779 0.177687752596538 0.291616717219143 0.205804242415877 0.212981968904852 0.197379772752053 0.384918711615975 0.190334383925457 0.230816656200296 0.287681447947383 0.348346764696177 0.287829173810489 0.12838263749765
"Rv2594c" 0.00614207080572151 0.0062992096857732 0.00588365087165218 0.0128059103769408 0.153982704691419 0.224906150426229 0.167298944838221 0.0623014985571515 0.13938197854266 0.198949893512093 0.160022684750964 0.158320008711372 0.148015730140729 0.207984211194947 0.143502543454474 0.161652100285534 0.211301971145495 0.245714480196316 0.221990676039814 0.0600001952934857
"Rv2595" 0.00614395915368621 0.00733439698011978 0.00863974366908051 0.00959611389262861 0.161651958465187 0.257311268990237 0.179188175801067 0.133589260841622 0.161720918123802 0.236512775512201 0.177140735178975 0.187457781048907 0.174357930425765 0.258309164734136 0.179163925619301 0.181621010605517 0.20730646603599 0.279280776138433 0.2325339750741 0.0624195066273256
