"C1_Fe_YES_3" "C1_Fe_NO_3" "C1_Fe_YES_4" "C1_Fe_NO_4" "C2_Fe_YES_3" "C2_Fe_YES_4" "C2_Fe_NO_3" "C2_Fe_NO_4" "C5_Fe_YES_1" "C5_Fe_YES_2" "C5_Fe_NO_1" "C5_Fe_NO_2" "C6_Fe_YES_1" "C6_Fe_YES_2" "C6_Fe_NO_1" "C6_Fe_NO_2" "C7_Fe_YES_1" "C7_Fe_YES_2" "C7_Fe_NO_1" "C7_Fe_NO_2" "C8_Fe_YES_3" "C8_Fe_YES_4" "C8_Fe_NO_3" "C8_Fe_NO_4" "C11_Fe_NO_3" "C11_Fe_NO_4" "C11_Fe_YES_3" "C11_Fe_YES_4" "C12_Fe_YES_1" "C12_Fe_YES_2" "C12_Fe_NO_1" "C12_Fe_NO_2"
"Rv3102c" 614.999766188267 826.0007139444 858.001044582954 858.002374069262 1182.99866117729 1166.00249520951 604.999443747348 509.00155276883 1380.99658603591 1041.00111134091 1318.99961980298 1325.0012868403 138.000002766602 116.000102811681 153.999951812173 116.000321505417 1878.00184295354 2153.00030279802 1790.99669936147 2133.9994666495 1525.99847313345 797.998848201374 1341.00378621388 1693.998563251 887.999349953478 899.001121689653 847.999134986081 919.999405184443 261.999816376967 332.999655547533 235.999719207488 381.000576610471
"Rv3103c" 634.00031605336 769.99902487085 1029.00376332336 816.00210465866 738.999353870224 913.999767762431 349.00031644906 299.00023098541 800.997987097032 720.00023278213 612.999371828333 865.000011252613 28.0000486091186 53.0000578941121 26.0001176787961 39.000131937963 1459.00357134985 1463.99716920036 1309.99983472606 1380.99501222488 758.99852002691 339.998833747341 482.001233975376 633.000028652643 1032.99934034448 887.000482343629 1034.9980842015 1157.00499453082 267.000595846877 236.999283947233 171.999772811539 244.000278940751
"Rv3104c" 3168.01316599774 3686.98991393053 4012.99753126564 3780.01557429029 2288.00247179473 2781.00283310005 1183.99913269316 1216.00306061538 5668.00732023603 4308.99474345189 4677.00445143905 5981.00151562686 211.000224251647 244.000037836088 223.999894356128 171.000221685186 4999.01771708994 4902.00155605011 5104.99981904485 4406.99842030535 2714.99898114885 1396.00268616806 1914.00508011356 2414.99939543235 4799.00485593619 4208.01395140699 4332.99620896719 4468.9880147188 816.002442814749 792.001692766875 660.999742736166 814.002478010585
"Rv3105c" 2525.00184977998 2909.00285077754 3536.01880484452 3005.00297221355 3198.00179611481 3520.00646600905 1945.00173018591 1808.00212793846 4111.99316780083 3058.00079615347 3468.00074338087 3894.9998643979 333.999720328439 311.000225579472 364.000365178812 273.000302832637 4056.00213549173 3908.99876864183 4037.9968970091 3495.00262823692 3630.99695584235 1970.00319728067 2516.00259917171 3253.99787527894 3188.99880228926 2926.00298011732 2976.99530160402 3026.99999043697 782.000769383572 810.998616868767 661.000178370517 831.000882952296
"Rv3106" 677.99909739348 750.997754492466 721.997210083477 773.996526773212 683.997201113159 683.996114125491 231.999818251154 251.999273668288 1180.00212587713 917.001164914193 948.998972784867 1173.00010547948 72.0002070188898 67.999762293358 25.9998977892169 21.0000093635092 1399.99764007344 1360.00064220845 1407.00110870547 1207.00135218379 354.999710865842 174.999260209336 194.000125906995 178.001033150758 1058.00148773561 1111.99904139464 1022.99986410555 1116.00170259795 385.000698349756 301.999356582012 193.999911076134 219.999682054094
"Rv3107c" 962.999142779542 1078.00137225754 1001.99958613079 881.996510099355 785.0010194663 923.998427201621 398.999535344269 365.999580796426 1441.00048063746 1033.99939360936 1283.99946874527 1492.99718084159 83.0002823619044 85.999805741951 44.999987061409 63.0000767434763 1413.99866759648 1558.00300529073 1318.00291550037 1384.00013487942 520.99990917361 271.998604277869 336.000263340527 379.001597928672 1333.00341544388 1311.99914022709 1392.0039957997 1432.9983304649 636.000474754358 579.999527752798 594.999197957121 721.000421613625
"Rv3108" 273.000168044634 281.000158849278 280.000091561559 302.000039303136 482.001211003202 496.000775507256 214.000480818044 183.000369331401 482.999272083313 401.000212295511 455.000204975287 474.999892616878 52.0000722772972 50.0001795648119 38.0000858170028 30.9999197700759 418.999925636188 487.000217510341 442.000097211926 423.000085668966 211.998854316837 129.999792763236 130.000566113217 136.999885124517 390.998643236545 423.001095720094 403.999384260743 347.000200593469 223.000104600854 211.999254551109 240.999623407734 277.001043407365
"Rv3109" 282.000003460081 250.00026831463 179.000255552211 206.000358464755 60.0001856815148 41.0000601051681 37.0000296919827 22.0000406756717 417.99941446761 328.000108908241 492.000215671363 502.001081857606 9.99999414525131 2.00000262590034 4.00000075238408 1.00000347172177 126.00014170178 137.000089230046 148.99978981356 144.000131413918 21.9999736657071 10.9999699375755 24.0000641924522 19.0000064962415 240.999991190713 263.000109220947 248.999878394253 280.000053083699 22.0000224043573 30.999997713348 13.9999665400133 15.0000238386794
"Rv3110" 100.9999680551 78.0000404469607 70.000090654254 95.0002772282312 44.9999861663833 58.0001905502753 38.9999492736608 33.0000049186097 148.000493280974 113.000120804407 164.00014847104 190.000019593782 2.99999758824719 8.00001441381922 3.00001073442602 4.00001516629046 44.0000327810001 49.9999027446897 58.9998708526963 59.0000503621697 16.9999624448426 13.999994361403 15.0000658337045 15.0000244283915 103.000537923856 127.000450907451 136.000371501583 96.9996479738788 15.0000046249293 20.9999934106754 6.99999412782295 15.0000257389983
"Rv3111" 101.000172984563 101.999949474244 76.0000649293643 65.0000015346717 30.0000260149172 27.9999277498944 26.0000295636934 23.0000704991448 124.999973606428 130.99921522123 146.000249695489 157.000205503691 2.00000050815629 4.00000661196016 0 5.00002380776459 52.0000140856847 46.0001094028056 67.9998657943663 65.9999669104214 22.0000056446272 8.99998996588734 3.99999680876379 14.0000063161843 96.9999842947 112.000042294837 86.0000404131824 92.9999914025435 12.0000226963293 18.9999355321744 3.99998702902347 4.00001727299659
"Rv3112" 54.0000892357918 60.0000857618891 35.9999414174868 46.9999754448023 18.9999923398449 22.0000128904345 25.0000258294094 9.00002825980215 101.99990217508 81.0000186682248 79.00005277497 104.999868251724 2.99999941795112 7.00002801982724 0.999998529774747 2.00000194407746 13.9999925450088 41.0000475712374 33.9998162367691 28.9999828346498 16.9999628103548 2.00000271949561 2.00000382762964 3.00000077400172 51.9999517328866 64.0000054694769 46.999794696846 67.9998440689518 12.0000104226538 3.9999959315034 9.99999836897559 9.99998101025139
"Rv3113" 107.000107833767 124.000147786922 100.000115392931 89.0001941749786 61.9998327763915 79.0001089215079 47.9999558807494 48.9999836306961 166.999728709608 113.999972577986 152.999827849249 162.000181961711 23.000021265434 16.0000266341955 7.99998831418179 5.99999976466643 78.0000861508374 70.0000691337299 87.9998904454626 80.9999312866585 33.0000048496331 16.9999878564326 15.0000302837478 20.9999802732888 122.999840262631 117.999969760801 110.999742290473 101.000055679007 24.0000047392971 29.999938578111 26.9999569332697 24.0000318995177
"Rv3114" 128.000375757985 118.999971112956 131.000380079281 144.000024924734 402.999753369503 371.001326966565 222.000838427717 220.00066094165 143.999912920599 86.0000532126255 145.99994647854 136.000227428696 61.0000126070293 61.0000752925354 29.9999937520404 23.0000491527084 80.0000176446924 123.000176523062 116.999911338304 117.999822432778 157.000151274124 98.0000051433452 95.0002131700089 97.0001132469993 125.999891037576 171.999423914655 166.999370900503 176.000388022669 150.000276548053 211.999775436724 143.999852091919 183.000212828067
"Rv3115" 271.489854825164 326.594537021908 246.002053521982 294.584881991154 205.837246335367 273.659261412309 194.51134506705 151.899778341859 389.658050198449 366.627385829969 396.023843069807 533.581836468655 61.8316407878417 72.5777482931295 37.2959818492618 66.6916910413454 298.191527499957 402.810336189108 306.398445847836 346.505558555195 275.186737843537 192.850822392783 217.552120789256 282.987172806547 414.051262565463 405.34038235104 305.557056125983 350.160735438978 66.4723843559996 84.0092817467218 81.3703430926309 114.253627263094
"Rv3116" 2105.99972964293 2146.00369342385 2401.00131283706 2372.00250040629 1628.00108359591 1652.00182128197 653.999527757274 670.002104333692 3440.99476223772 2276.00198996106 3151.00070883513 2926.00021866979 172.00026823163 160.999513349385 95.0000993562851 78.9999878381455 3326.00337726396 3732.00253444885 3291.99506388264 3322.00376449663 785.000153031146 443.998169858069 469.999718705874 529.002509610213 2424.00126396706 2635.00289102521 2488.99898161421 2716.00044303931 746.000892974414 828.999141148051 680.999439786138 874.000353668025
"Rv3117" 6368.49935934977 6441.50779592735 9651.99894392849 6982.50749792437 9953.50228206624 8981.02827365042 6671.5145686803 7333.52257512775 7647.49325813244 6296.00492742602 6676.49198862778 6240.00941637579 1171.49884562774 1125.9989278441 864.001240187286 950.498911833299 9401.51116643615 8763.01509420841 11226.4977909039 11518.51628685 3983.00137081161 3004.99912875866 6077.49297891881 5861.47743724843 4827.50174514803 4177.99560578777 4218.48315154015 4869.99489104706 2550.99787962201 2077.49585043637 1866.49990458261 2155.00034559865
"Rv3118" 403.498915391233 528.998927071565 511.001128411327 395.501621745225 901.500531987993 1165.49520881761 605.001339656878 730.500245474625 1879.49598128892 941.503439432543 1508.49985299607 1874.99845465143 111.999997177791 120.000234767309 89.5001126137659 94.5004065578645 1948.50575462705 2651.49417557349 1563.99399945139 1775.49901684667 654.501850397166 323.499035960107 750.00098021065 884.999783591373 893.497332419723 1011.50052505225 844.997256400089 834.501435250993 221.999098221787 228.999950469845 159.000327100126 195.500163559523
"Rv3119" 1299.0056789472 1664.00839365456 1308.00141927614 1444.00122375552 873.999082914482 792.999686608421 326.999498905647 374.000043258778 2870.99864634722 1949.99406544434 2678.00691805509 2522.00320477452 50.0001070469845 64.9999618834927 29.9999755388166 25.0000130443668 1637.99872683465 1940.99903350916 1608.99282321029 1816.00519628542 201.999467241702 129.999830935166 113.000348767227 125.999900960941 1579.99413724548 1649.00576584189 1570.99794086453 1710.00081195548 426.999493868689 364.998140824426 400.998568691488 381.999641896834
"Rv3120" 1706.00183320832 1965.00145230853 1842.99779488882 1740.00608383347 1132.99927910525 1209.0028836026 545.999286438496 574.001518464818 3234.00026985071 2074.00721809619 3082.00316562484 3029.00779442057 70.9998887160551 85.9999675988507 52.9999466889226 47.0001162824671 2998.99477155523 3362.00294941242 2913.99468125716 3284.98978133927 410.999112006969 225.99965900511 190.000269723073 258.999732880896 2178.99472598529 2360.99360961409 2241.00828537421 2256.99213945366 467.001938399889 482.997526947237 464.001354663595 464.000528606337
"Rv3121" 2332.00030561155 2882.99731188767 2503.99437437679 2613.99273148026 1387.0008208817 1334.99613526472 699.997257419701 616.001257599177 3569.0101159068 2547.00077113307 3777.00010114738 3646.00010834498 88.0005584660664 96.9994672562636 62.9998051091526 48.9999837835537 2773.99448370608 3151.00215861067 2926.00471270079 3199.99715650624 437.999788132444 247.998572069075 267.999382678938 345.001092300473 2674.00468355313 2772.99473181541 2817.00331279193 2980.00104078008 581.001267878034 607.999692443905 479.000107496551 584.000383723932
"Rv3122" 874.000778060326 1032.00132259743 1076.00146812483 1311.99940057166 182.000228507379 210.000368676547 91.0001146085185 82.0001356395412 1319.99867793173 982.99900664502 977.001052511442 1537.00789305118 30.9999364639423 31.0000199781976 38.9999431340933 49.0001152742968 942.999372479959 958.0016070747 1059.99808849917 833.999390559424 195.000248453699 92.0000019441036 95.0001739687698 118.99998274328 1047.99798412287 1073.00133191573 745.000955459248 609.999457518795 22.0000003449066 42.9999693350223 28.9999932966997 32.0000719416969
"Rv3123" 400.999203687457 510.999452656246 645.001582075663 677.001677057102 324.000829922065 432.00074131172 128.000021897666 174.99998199091 490.999067776168 357.999747348095 533.00030162158 498.001104805978 43.000097155231 58.0000142099488 48.0002098207224 81.0000681449854 732.001433953472 780.998391513088 810.997994687351 758.000074907235 430.000964425435 253.000324948893 278.000866486953 303.000238290351 571.999737219658 507.000132534096 487.99890668619 418.999989912251 115.999828523165 118.99960522733 104.99975206233 133.000174712434
"Rv3124" 164.00010120081 166.000191819904 186.000152498549 189.000217448513 355.999891144947 375.001662376329 320.000189109724 264.00026100853 249.999557731871 238.000086354634 281.000097340236 285.999959415652 54.0000839666255 45.0000387630506 53.9999926086501 44.0000358575227 218.000176585782 294.000122338192 235.999602546864 262.000262049446 252.000185668296 107.000088676459 129.000212287101 185.000002007163 229.999835464824 239.000117522988 210.999891416818 208.00013194126 157.99985738514 111.999566531202 136.99960655368 164.000189947694
"Rv3125c" 1048.00033271872 1198.00044275028 1083.00060260623 936.001832657597 1591.99987105228 1556.99948399538 917.001858371938 723.998248894553 1791.99820969765 1519.0007081091 1845.0001582276 2293.99755421164 249.001124184054 258.999166887794 179.999497806512 126.000046016472 1353.99881546439 1399.00023564577 1420.9979219563 1406.99996722636 909.997235185524 390.998351684409 420.9995166083 550.002765100666 1704.99906004508 1775.00090779642 1664.99628473946 1785.001317117 569.999939621671 689.999750806135 356.99968158101 561.000560041394
"Rv3126c" 80.0000971553449 93.9999815148042 89.9999134633972 103.000007837178 221.999233998214 235.999968178282 142.000035504978 123.999761505379 160.999583598283 98.9996594809312 149.999804723969 153.000150183326 34.9999562558752 34.9999955643831 31.0000225347145 11.0000486382005 140.000391125553 136.999748692906 136.000477498461 113.000197953013 220.000681557616 86.999660117833 47.0002349808283 82.9997954303155 94.9999966798265 112.000448143082 96.0001256834059 131.000110900643 64.0001062961291 47.9999590334168 36.9999777462854 55.0002001864755
"Rv3127" 2070.99995333355 1283.0027095279 674.999628386716 854.001729841854 84680.0408794474 80124.145035988 78018.1907574493 61416.885279232 21728.9565027155 14717.0194880527 26561.0130321214 26053.9787654978 12305.015746573 13715.0089601113 9883.98899139232 2941.00259458488 4074.02233471972 6266.98826832362 4705.98336790317 5508.99959825802 13464.9945746056 10809.0303147507 7726.02486700797 10803.999486086 2530.99967669961 2845.00050854614 2512.99720907228 2665.00058238224 18488.0284685883 5500.98945491652 18670.0164722022 5546.00228999728
"Rv3128c" 267.00025323361 304.000324073157 236.000275218101 237.000206246247 24112.007167424 23776.0466700412 24183.0174197696 21045.0476701426 4699.97485221261 3716.00203152401 5947.99067550843 6801.00415073778 9877.99921309311 11720.0281094517 8386.97584867302 3788.00291934291 666.001611165166 1282.00030806326 687.999215301748 992.001637961136 6693.98125539968 5653.0033644788 11206.0227239303 13898.9951071301 251.000111513119 259.00015430719 245.999813807682 282.000147545861 6651.00564705808 4138.99176239714 8372.99290441102 5505.00305841472
"Rv3129" 97.000436926558 56.0000924972391 79.0000993022805 76.0000895418105 23791.9911225453 22818.9883544809 38355.0807049018 29526.0359223199 1696.99987327365 1231.00269061986 2387.00197573712 1911.00029266614 15553.0301309765 17494.9727221383 20786.0049151748 8773.02414471527 357.999689126883 787.00096425021 351.000404904942 606.000698675303 7502.00121694286 7556.98379115195 21225.0431078219 27984.9496703966 95.9999740840665 119.000246967679 113.999790641293 83.9999702684745 4731.99858089789 2758.98648151557 4787.98538194159 3393.01234519548
